TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT
1635812901.373,789.7435897435897,836.4835164835165,805.054945054945,766.7765567765568,1228.937728937729
1635812902.361,777.2527472527473,780.8791208791209,799.0109890109891,799.0109890109891,709.9633699633699
1635812903.364,774.0293040293041,797.3992673992674,800.2197802197802,779.2673992673992,695.4578754578755
1635812904.361,780.8791208791209,793.3699633699634,784.1025641025641,778.8644688644689,870.7326007326008
1635812905.365,743.8095238095239,793.3699633699634,792.5641025641025,771.6117216117216,859.4505494505495
1635812906.361,788.5347985347986,787.7289377289378,782.0879120879121,757.5091575091575,935.6043956043956
1635812907.361,783.6996336996338,776.0439560439561,774.4322344322345,788.5347985347986,800.6227106227107
1635812908.361,794.5787545787546,821.978021978022,789.3406593406594,772.4175824175825,706.7399267399268
1635812909.36,778.0586080586081,795.3846153846154,792.1611721611722,784.9084249084249,817.5457875457876
1635812910.361,832.4542124542124,790.5494505494506,791.3553113553114,761.5384615384615,912.6373626373628
1635812911.36,774.4322344322345,802.2344322344322,788.5347985347986,774.4322344322345,775.2380952380953
1635812912.361,762.7472527472528,776.0439560439561,789.7435897435897,792.967032967033,1043.186813186813
1635812913.361,783.2967032967033,787.3260073260074,796.5934065934066,784.5054945054945,778.8644688644689
1635812914.361,760.7326007326008,811.5018315018315,795.3846153846154,633.4065934065934,779.6703296703297
1635812915.36,815.934065934066,799.0109890109891,792.967032967033,748.6446886446887,750.2564102564103
1635812916.367,769.1941391941392,796.5934065934066,800.6227106227107,765.9706959706959,721.2454212454213
1635812917.368,775.6410256410256,821.978021978022,792.1611721611722,787.7289377289378,708.7545787545788
1635813297.369,801.8315018315019,795.7875457875458,772.4175824175825,813.1135531135532,880.8058608058608
1635813298.384,808.2783882783883,836.4835164835165,790.952380952381,792.967032967033,663.6263736263736
1635813299.368,802.6373626373627,799.4139194139194,785.7142857142858,803.8461538461539,763.5531135531136
1635813300.369,780.8791208791209,809.4871794871796,785.3113553113553,783.2967032967033,728.4981684981685
1635813301.369,781.2820512820513,803.8461538461539,777.6556776556777,782.4908424908425,672.4908424908425
1635813302.369,789.3406593406594,786.1172161172161,798.2051282051282,806.2637362637363,841.3186813186813
1635813303.368,789.3406593406594,805.8608058608058,786.5201465201466,803.040293040293,707.1428571428571
1635813304.378,816.7399267399268,803.040293040293,785.7142857142858,814.7252747252747,682.5641025641025
1635813305.375,796.996336996337,790.1465201465202,799.4139194139194,803.4432234432235,740.1831501831502
1635813306.368,788.1318681318681,797.8021978021978,803.040293040293,790.952380952381,802.6373626373627
1635813307.368,778.0586080586081,809.0842490842491,788.1318681318681,792.5641025641025,900.1465201465202
1635813308.369,796.5934065934066,788.9377289377289,791.7582417582418,800.2197802197802,723.6630036630037
1635813309.376,796.5934065934066,810.6959706959707,785.3113553113553,792.967032967033,696.2637362637363
1635813310.379,785.3113553113553,795.3846153846154,776.4468864468864,770.4029304029305,655.1648351648352
1635813311.368,782.0879120879121,790.5494505494506,782.0879120879121,811.5018315018315,808.6813186813187
1635813312.369,758.7179487179487,780.4761904761905,789.3406593406594,762.3443223443223,701.5018315018315
1635813313.369,781.6849816849817,801.8315018315019,813.1135531135532,792.5641025641025,753.8827838827839
1635813314.371,788.5347985347986,792.1611721611722,834.8717948717949,786.1172161172161,805.4578754578755
1635813315.369,694.2490842490843,792.5641025641025,813.919413919414,713.5897435897436,820.3663003663004
1635813316.382,776.8498168498169,801.4285714285714,811.0989010989011,804.6520146520147,662.8205128205128
1635813317.37,799.4139194139194,831.6483516483516,781.2820512820513,802.2344322344322,705.1282051282052
1635813318.369,765.5677655677656,763.5531135531136,779.2673992673992,786.1172161172161,706.3369963369963
1635813319.377,773.6263736263736,804.2490842490843,794.981684981685,786.5201465201466,703.1135531135532
1635813320.368,809.4871794871796,778.8644688644689,786.1172161172161,795.7875457875458,801.8315018315019
1635813321.369,790.1465201465202,790.5494505494506,783.2967032967033,786.1172161172161,652.7472527472528
1635813322.369,768.3882783882784,794.5787545787546,776.8498168498169,772.014652014652,699.0842490842491
1635813323.374,867.1062271062272,802.2344322344322,800.6227106227107,856.2271062271062,710.3663003663004
1635813324.369,797.3992673992674,797.3992673992674,803.040293040293,804.6520146520147,669.2673992673992
1635813325.368,889.2673992673992,764.7619047619048,841.7216117216118,945.6776556776556,681.7582417582418
1635813326.369,777.2527472527473,778.4615384615385,790.1465201465202,774.4322344322345,745.8241758241759
1635813327.368,815.934065934066,784.1025641025641,788.9377289377289,792.5641025641025,727.2893772893773
1635813328.368,736.959706959707,789.7435897435897,773.6263736263736,728.901098901099,690.6227106227107
1635813329.37,778.8644688644689,793.7728937728938,806.6666666666667,786.9230769230769,714.3956043956044
1635813330.369,777.6556776556777,791.7582417582418,790.5494505494506,786.9230769230769,821.978021978022
1635813331.369,799.0109890109891,802.2344322344322,796.996336996337,811.5018315018315,667.2527472527473
1635813332.37,777.6556776556777,782.893772893773,792.967032967033,788.5347985347986,782.893772893773
1635813333.369,869.1208791208792,817.1428571428571,781.6849816849817,857.4358974358975,816.3369963369963
1635813334.369,750.6593406593407,774.4322344322345,788.9377289377289,769.5970695970697,665.2380952380953
1635813335.368,712.7838827838829,796.5934065934066,801.025641025641,796.1904761904763,801.025641025641
1635813336.369,795.3846153846154,790.1465201465202,786.1172161172161,781.2820512820513,796.996336996337
1635813337.369,755.4945054945055,808.6813186813187,784.1025641025641,781.6849816849817,697.0695970695971
1635813338.369,792.967032967033,789.3406593406594,801.8315018315019,797.3992673992674,898.5347985347986
1635813339.369,817.5457875457876,796.5934065934066,794.1758241758242,776.4468864468864,649.1208791208792
1635813340.369,770.0,782.893772893773,794.5787545787546,773.6263736263736,684.1758241758242
1635813341.368,798.2051282051282,779.2673992673992,790.952380952381,782.893772893773,763.1501831501831
1635813342.369,790.952380952381,783.6996336996338,788.5347985347986,781.2820512820513,660.0
1635813343.384,777.2527472527473,793.7728937728938,784.5054945054945,791.3553113553114,751.4652014652015
1635813344.369,773.2234432234433,788.1318681318681,796.5934065934066,792.5641025641025,752.6739926739926
1635813345.369,836.0805860805862,803.040293040293,768.7912087912088,808.6813186813187,734.945054945055
1635813346.369,787.3260073260074,810.2930402930403,801.025641025641,793.3699633699634,747.4358974358975
1635813347.368,801.4285714285714,795.7875457875458,775.6410256410256,785.7142857142858,832.8571428571429
1635813348.369,786.5201465201466,790.5494505494506,789.7435897435897,776.8498168498169,653.1501831501831
1635813349.369,784.1025641025641,790.5494505494506,780.4761904761905,807.0695970695971,685.7875457875458
1635813350.376,788.1318681318681,786.1172161172161,788.9377289377289,788.9377289377289,819.96336996337
1635813351.369,717.2161172161173,792.967032967033,769.1941391941392,651.5384615384615,624.5421245421246
1635813352.368,783.6996336996338,788.9377289377289,780.0732600732601,782.4908424908425,656.3736263736264
1635813353.372,774.4322344322345,780.0732600732601,782.0879120879121,793.3699633699634,737.7655677655678
1635813354.369,699.8901098901099,777.6556776556777,779.6703296703297,679.3406593406594,641.4652014652015
1635813355.38,799.0109890109891,785.3113553113553,786.9230769230769,795.3846153846154,651.1355311355312
1635813356.368,795.7875457875458,810.2930402930403,757.1062271062272,754.6886446886447,851.7948717948718
1635813357.369,781.6849816849817,787.7289377289378,784.9084249084249,779.2673992673992,720.0366300366301
1635813358.369,776.8498168498169,792.967032967033,787.7289377289378,783.2967032967033,694.6520146520147
1635813359.369,776.0439560439561,794.1758241758242,790.5494505494506,776.0439560439561,795.3846153846154
1635813360.369,697.4725274725275,775.6410256410256,799.0109890109891,714.7985347985348,676.1172161172161
1635813361.369,799.0109890109891,793.7728937728938,798.6080586080586,784.9084249084249,771.2087912087912
1635813362.368,796.1904761904763,792.967032967033,794.981684981685,790.5494505494506,784.5054945054945
1635813363.369,807.0695970695971,793.7728937728938,795.7875457875458,807.0695970695971,682.1611721611722
1635813364.368,786.9230769230769,796.5934065934066,829.2307692307693,792.967032967033,831.6483516483516
1635813365.369,789.7435897435897,805.054945054945,790.1465201465202,800.2197802197802,848.974358974359
1635813366.369,791.3553113553114,802.2344322344322,787.7289377289378,808.2783882783883,570.5494505494505
1635813367.369,817.5457875457876,1147.545787545788,928.3516483516484,797.8021978021978,786.5201465201466
1635813368.369,660.8058608058608,722.8571428571429,791.7582417582418,669.6703296703297,735.7509157509157
1635813369.369,938.4249084249084,823.1868131868132,774.8351648351648,909.0109890109892,676.1172161172161
1635813370.378,781.2820512820513,777.2527472527473,774.0293040293041,769.1941391941392,693.8461538461538
1635813371.37,792.1611721611722,782.0879120879121,780.4761904761905,768.3882783882784,732.1245421245421
1635813372.369,810.6959706959707,781.6849816849817,791.7582417582418,819.5604395604396,736.1538461538462
1635813373.378,800.2197802197802,786.1172161172161,787.7289377289378,788.5347985347986,673.6996336996338
1635813374.369,791.3553113553114,789.7435897435897,792.5641025641025,772.8205128205128,704.7252747252747
1635813375.369,784.9084249084249,778.8644688644689,782.0879120879121,784.9084249084249,773.6263736263736
1635813376.372,795.3846153846154,786.9230769230769,792.967032967033,788.1318681318681,749.4505494505495
1635813377.373,795.3846153846154,793.7728937728938,792.5641025641025,784.1025641025641,714.3956043956044
1635813378.369,790.1465201465202,792.1611721611722,1138.278388278388,784.5054945054945,757.1062271062272
1635813379.369,778.4615384615385,789.3406593406594,788.1318681318681,772.8205128205128,651.1355311355312
1635813380.374,787.3260073260074,797.8021978021978,777.6556776556777,788.5347985347986,842.1245421245421
1635813381.372,772.8205128205128,779.2673992673992,778.4615384615385,784.9084249084249,703.1135531135532
1635813382.368,765.9706959706959,790.1465201465202,783.2967032967033,775.2380952380953,707.948717948718
1635813383.38,770.4029304029305,798.2051282051282,783.2967032967033,782.4908424908425,711.5750915750916
1635813384.373,786.9230769230769,788.1318681318681,791.3553113553114,786.1172161172161,785.3113553113553
1635813385.368,812.7106227106227,800.2197802197802,799.8168498168499,792.5641025641025,710.3663003663004
1635813386.369,761.5384615384615,789.3406593406594,790.1465201465202,780.0732600732601,764.7619047619048
1635813387.369,806.6666666666667,786.1172161172161,801.8315018315019,790.952380952381,805.4578754578755
1635813388.368,807.8754578754579,792.967032967033,796.996336996337,792.967032967033,652.3443223443223
1635813389.373,786.5201465201466,794.5787545787546,787.7289377289378,779.2673992673992,731.7216117216118
1635813390.373,782.0879120879121,799.0109890109891,787.7289377289378,759.1208791208792,743.8095238095239
1635813391.368,777.6556776556777,788.9377289377289,788.1318681318681,784.9084249084249,824.7985347985348
1635813392.368,780.4761904761905,799.0109890109891,790.5494505494506,797.3992673992674,709.5604395604396
1635813393.369,785.7142857142858,795.7875457875458,797.3992673992674,796.1904761904763,772.014652014652
1635813394.369,783.6996336996338,805.054945054945,794.1758241758242,782.0879120879121,716.007326007326
1635813395.372,780.4761904761905,788.1318681318681,792.967032967033,795.7875457875458,730.1098901098901
1635813396.369,797.3992673992674,802.2344322344322,812.3076923076924,802.2344322344322,783.6996336996338
1635813397.369,780.0732600732601,789.7435897435897,799.0109890109891,787.7289377289378,619.3040293040293
1635813398.369,784.9084249084249,790.1465201465202,793.3699633699634,787.7289377289378,745.4212454212454
1635813399.368,779.6703296703297,793.3699633699634,796.5934065934066,794.5787545787546,792.5641025641025
1635813400.368,780.8791208791209,809.4871794871796,786.5201465201466,779.6703296703297,723.2600732600732
1635813401.369,767.1794871794872,792.5641025641025,794.981684981685,799.8168498168499,803.8461538461539
1635813402.369,790.952380952381,791.7582417582418,789.7435897435897,786.5201465201466,819.1575091575091
1635813403.37,766.3736263736264,788.1318681318681,785.3113553113553,785.7142857142858,668.8644688644689
1635813503.614,749.4505494505495,782.0879120879121,815.934065934066,804.2490842490843,731.7216117216118
1635813504.618,755.8974358974359,790.952380952381,792.5641025641025,796.5934065934066,738.974358974359
1635813505.62,798.2051282051282,790.5494505494506,805.4578754578755,819.96336996337,736.1538461538462
1635813506.622,775.2380952380953,788.1318681318681,786.9230769230769,821.5750915750916,708.7545787545788
1635813507.616,817.5457875457876,783.6996336996338,776.0439560439561,830.0366300366301,842.5274725274726
1635813508.61,775.2380952380953,781.6849816849817,791.3553113553114,770.8058608058608,670.8791208791209
1635813509.61,751.4652014652015,783.6996336996338,788.5347985347986,805.054945054945,782.0879120879121
1635813510.612,773.2234432234433,782.893772893773,790.1465201465202,790.5494505494506,776.4468864468864
1635813511.61,753.0769230769231,779.6703296703297,773.6263736263736,763.5531135531136,748.6446886446887
1635813512.616,765.1648351648352,777.2527472527473,778.4615384615385,799.0109890109891,735.7509157509157
1635813513.61,702.7106227106227,763.956043956044,778.4615384615385,675.3113553113553,657.5824175824176
1635813514.61,745.0183150183151,776.0439560439561,763.1501831501831,757.9120879120879,938.4249084249084
1635813515.62,766.7765567765568,784.1025641025641,780.0732600732601,782.893772893773,801.025641025641
1635813516.61,784.9084249084249,787.3260073260074,777.6556776556777,788.1318681318681,756.3003663003664
1635813517.61,762.7472527472528,790.5494505494506,790.952380952381,784.1025641025641,652.7472527472528
1635813518.609,774.4322344322345,782.4908424908425,793.3699633699634,793.3699633699634,812.7106227106227
1635813519.612,782.893772893773,791.3553113553114,786.5201465201466,770.0,781.2820512820513
1635813520.61,784.9084249084249,804.2490842490843,828.4249084249085,782.4908424908425,739.3772893772893
1635813521.61,809.8901098901099,803.4432234432235,790.1465201465202,800.6227106227107,843.7362637362637
1635813522.61,805.054945054945,780.4761904761905,812.7106227106227,819.1575091575091,701.0989010989011
1635813523.609,856.6300366300367,774.4322344322345,795.7875457875458,873.956043956044,589.0842490842491
1635813524.612,567.3260073260074,831.6483516483516,757.9120879120879,513.7362637362637,635.8241758241759
1635813525.61,801.8315018315019,799.8168498168499,803.8461538461539,805.8608058608058,738.974358974359
1635813526.61,805.8608058608058,805.4578754578755,774.0293040293041,809.8901098901099,654.7619047619048
1635813527.61,788.5347985347986,795.3846153846154,772.4175824175825,793.7728937728938,776.4468864468864
1635813528.618,819.5604395604396,830.8424908424909,772.8205128205128,845.3479853479854,892.4908424908425
1635813529.61,804.6520146520147,786.5201465201466,792.967032967033,810.2930402930403,502.051282051282
1635813530.61,776.8498168498169,785.7142857142858,767.5824175824176,792.1611721611722,948.4981684981684
1635813531.61,782.0879120879121,789.3406593406594,782.4908424908425,762.7472527472528,766.7765567765568
1635813532.609,796.996336996337,792.5641025641025,788.9377289377289,810.6959706959707,813.919413919414
1635813533.619,791.3553113553114,787.3260073260074,793.7728937728938,789.7435897435897,784.1025641025641
1635813534.612,704.7252747252747,803.4432234432235,786.9230769230769,698.6813186813187,719.2307692307693
1635813535.61,788.5347985347986,790.5494505494506,793.3699633699634,766.7765567765568,600.3663003663004
1635813536.61,789.7435897435897,794.981684981685,784.1025641025641,782.4908424908425,694.2490842490843
1635813537.61,776.0439560439561,786.9230769230769,786.5201465201466,775.6410256410256,732.9304029304029
1635813538.61,873.5531135531136,771.6117216117216,767.985347985348,776.0439560439561,740.1831501831502
1635813539.61,790.952380952381,790.952380952381,774.8351648351648,780.4761904761905,962.6007326007326
1635813540.61,789.3406593406594,804.2490842490843,799.0109890109891,810.2930402930403,659.5970695970697
1635813541.61,780.4761904761905,791.7582417582418,796.5934065934066,788.9377289377289,744.6153846153846
1635813542.61,798.6080586080586,805.8608058608058,799.4139194139194,806.6666666666667,729.7069597069598
1635813543.61,781.2820512820513,813.1135531135532,809.0842490842491,775.6410256410256,597.948717948718
1635813544.61,758.7179487179487,780.8791208791209,787.3260073260074,779.2673992673992,684.981684981685
1635813545.61,770.4029304029305,795.7875457875458,786.5201465201466,794.981684981685,783.2967032967033
1635813546.61,796.5934065934066,799.0109890109891,780.0732600732601,788.9377289377289,697.4725274725275
1635813547.61,794.1758241758242,778.0586080586081,788.5347985347986,766.3736263736264,706.3369963369963
1635813548.61,788.1318681318681,781.2820512820513,775.6410256410256,772.014652014652,833.6630036630037
1635813549.61,751.4652014652015,769.5970695970697,767.985347985348,767.1794871794872,666.0439560439561
1635813550.61,766.7765567765568,788.9377289377289,770.8058608058608,782.0879120879121,788.9377289377289
1635813551.61,781.6849816849817,785.7142857142858,792.5641025641025,772.4175824175825,865.8974358974359
1635813552.61,783.6996336996338,796.1904761904763,798.6080586080586,813.1135531135532,615.6776556776557
1635813553.622,780.8791208791209,793.7728937728938,798.6080586080586,751.0622710622711,750.6593406593407
1635813554.609,767.5824175824176,776.0439560439561,781.6849816849817,775.2380952380953,780.0732600732601
1635813555.615,764.7619047619048,786.9230769230769,772.8205128205128,761.941391941392,709.1575091575091
1635813556.61,776.8498168498169,786.1172161172161,789.3406593406594,794.1758241758242,658.3882783882784
1635813557.609,796.1904761904763,800.2197802197802,801.025641025641,846.1538461538462,869.92673992674
1635813558.61,769.5970695970697,792.5641025641025,792.5641025641025,772.4175824175825,581.8315018315019
1635813559.615,838.901098901099,793.7728937728938,765.9706959706959,786.9230769230769,647.5091575091575
1635813560.613,680.952380952381,784.1025641025641,805.4578754578755,696.6666666666667,815.5311355311355
1635813561.61,730.5128205128206,743.0036630036631,755.4945054945055,727.2893772893773,761.5384615384615
1635813562.61,786.5201465201466,792.967032967033,790.5494505494506,784.9084249084249,1086.300366300366
1635813563.613,804.2490842490843,806.2637362637363,802.2344322344322,788.5347985347986,761.5384615384615
1635813564.61,790.5494505494506,806.2637362637363,792.5641025641025,796.996336996337,672.893772893773
1635813565.61,789.3406593406594,794.1758241758242,796.1904761904763,790.1465201465202,811.9047619047619
1635813566.61,804.2490842490843,795.3846153846154,793.7728937728938,776.0439560439561,858.2417582417582
1635813567.61,782.0879120879121,816.3369963369963,802.2344322344322,721.6483516483516,677.3260073260074
1635813568.61,878.3882783882784,787.3260073260074,829.6336996336996,882.014652014652,1198.717948717949
1635813569.61,768.3882783882784,777.2527472527473,790.952380952381,766.7765567765568,663.6263736263736
1635813570.61,814.3223443223443,824.7985347985348,778.4615384615385,823.5897435897436,599.1575091575091
1635813571.609,813.5164835164835,790.5494505494506,844.5421245421246,801.025641025641,854.6153846153846
1635813572.611,672.893772893773,916.6666666666669,863.8827838827839,728.901098901099,693.4432234432235
1635813573.61,763.1501831501831,784.5054945054945,800.2197802197802,857.8388278388279,678.1318681318681
1635813574.609,725.2747252747253,711.978021978022,698.6813186813187,738.1684981684982,696.2637362637363
1635813575.613,790.1465201465202,779.2673992673992,771.2087912087912,755.0915750915751,776.4468864468864
1635813576.61,806.6666666666667,826.007326007326,797.8021978021978,779.2673992673992,580.2197802197802
1635813577.612,771.2087912087912,730.9157509157509,732.9304029304029,772.014652014652,662.8205128205128
1635813578.613,328.7912087912088,491.5750915750916,641.0622710622711,340.4761904761905,658.7912087912088
1635813579.609,813.1135531135532,812.3076923076924,806.2637362637363,796.5934065934066,808.2783882783883
1635813580.61,937.6190476190476,879.5970695970697,822.3809523809524,886.4468864468864,756.7032967032967
1635813581.618,788.9377289377289,763.956043956044,785.7142857142858,784.5054945054945,733.3333333333334
1635813582.61,827.6190476190476,821.1721611721612,788.1318681318681,803.040293040293,759.5238095238095
1635813583.62,784.9084249084249,793.3699633699634,789.7435897435897,773.6263736263736,732.5274725274726
1635813584.609,780.8791208791209,790.1465201465202,788.9377289377289,774.0293040293041,762.7472527472528
1635813585.609,609.6336996336996,809.0842490842491,780.8791208791209,632.6007326007326,684.1758241758242
1635813586.614,836.886446886447,809.4871794871796,813.5164835164835,751.0622710622711,738.5714285714286
1635813587.611,794.1758241758242,774.4322344322345,778.4615384615385,756.7032967032967,733.7362637362637
1635813588.61,798.6080586080586,800.2197802197802,807.4725274725275,804.2490842490843,698.6813186813187
1635813589.623,780.0732600732601,758.7179487179487,769.1941391941392,728.901098901099,918.6813186813188
1635813590.61,792.5641025641025,792.5641025641025,795.3846153846154,831.2454212454213,740.5860805860806
1635813591.611,789.7435897435897,844.945054945055,828.8278388278388,719.6336996336996,812.3076923076924
1635813592.61,855.4212454212454,867.9120879120879,1052.051282051282,1443.296703296703,797.3992673992674
1635813593.613,782.4908424908425,853.8095238095239,892.0879120879121,963.0036630036632,756.3003663003664
1635813594.609,807.0695970695971,771.2087912087912,763.956043956044,785.7142857142858,696.2637362637363
1635813595.61,176.0805860805861,271.978021978022,927.1428571428572,112.014652014652,742.1978021978023
1635813596.615,802.2344322344322,815.934065934066,791.7582417582418,838.4981684981685,769.5970695970697
1635813597.61,685.7875457875458,784.5054945054945,772.014652014652,616.080586080586,716.4102564102565
1635813598.61,772.8205128205128,788.1318681318681,774.0293040293041,777.6556776556777,823.5897435897436
1635813599.61,790.5494505494506,793.3699633699634,790.1465201465202,744.2124542124542,646.7032967032967
1635813600.61,796.1904761904763,790.952380952381,781.6849816849817,743.8095238095239,889.2673992673992
1635813601.609,796.5934065934066,801.4285714285714,786.1172161172161,760.3296703296703,681.3553113553114
1635813602.613,791.3553113553114,810.2930402930403,787.7289377289378,770.4029304029305,645.4945054945055
1635813603.609,795.3846153846154,800.6227106227107,793.7728937728938,769.5970695970697,695.4578754578755
1635813604.611,805.4578754578755,794.5787545787546,800.2197802197802,811.9047619047619,599.9633699633699
1635813605.609,545.1648351648352,782.893772893773,744.6153846153846,541.1355311355311,725.6776556776557
1635813606.609,783.2967032967033,800.2197802197802,811.9047619047619,722.8571428571429,697.0695970695971
1635813607.61,795.3846153846154,783.2967032967033,792.5641025641025,807.0695970695971,943.6630036630036
1635813757.362,826.007326007326,816.3369963369963,811.0989010989011,859.047619047619,715.2014652014652
1635813758.364,798.6080586080586,809.4871794871796,817.1428571428571,831.6483516483516,699.4871794871796
1635813759.362,836.4835164835165,836.886446886447,806.6666666666667,835.6776556776557,810.6959706959707
1635813760.362,815.5311355311355,788.1318681318681,864.2857142857143,820.7692307692308,793.7728937728938
1635813761.369,813.5164835164835,803.8461538461539,846.1538461538462,827.2161172161173,768.3882783882784
1635813762.361,846.1538461538462,809.8901098901099,1079.85347985348,863.4798534798535,746.6300366300367
1635813763.361,820.7692307692308,832.0512820512821,728.4981684981685,824.7985347985348,672.4908424908425
1635813764.361,817.948717948718,838.901098901099,920.2930402930403,826.4102564102565,704.7252747252747
1635813765.362,797.3992673992674,1045.604395604396,958.974358974359,824.3956043956044,860.6593406593407
1635813766.373,791.3553113553114,962.6007326007326,1013.369963369963,822.3809523809524,815.5311355311355
1635813767.362,763.1501831501831,683.7728937728938,886.4468864468864,765.5677655677656,671.2820512820513
1635813768.361,804.6520146520147,1011.355311355311,792.1611721611722,888.8644688644689,823.1868131868132
1635813769.362,801.4285714285714,1602.857142857143,834.4688644688645,1623.809523809524,787.7289377289378
1635813770.367,790.5494505494506,1434.432234432235,1023.846153846154,889.6703296703297,774.8351648351648
1635813771.362,790.1465201465202,1289.377289377289,789.7435897435897,725.6776556776557,815.5311355311355
1635813772.366,799.8168498168499,1094.761904761905,875.9706959706959,794.981684981685,852.1978021978023
