TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT
1636620925.918,398.4981684981685,0.0,0.0,822.3809523809524,724.0659340659341
1636620926.914,798.6080586080586,668.0586080586081,0.0,850.1831501831502,776.0439560439561
1636620927.919,817.1428571428571,151.5018315018315,0.0,840.1098901098901,806.6666666666667
1636620928.915,957.3626373626374,1476.739926739927,1156.813186813187,836.0805860805862,878.3882783882784
1636620929.915,809.4871794871796,570.5494505494505,346.5201465201465,823.1868131868132,919.4871794871796
1636620930.915,801.025641025641,657.985347985348,11.68498168498169,847.3626373626374,836.0805860805862
1636620931.914,800.6227106227107,773.6263736263736,152.3076923076923,828.4249084249085,865.4945054945056
1636620932.914,815.934065934066,380.7692307692308,0.0,824.3956043956044,789.7435897435897
1636620933.915,815.5311355311355,254.6520146520147,6.446886446886447,825.6043956043957,803.4432234432235
1636620934.914,753.0769230769231,1623.809523809524,1623.809523809524,724.8717948717949,746.2271062271062
1636620935.914,755.0915750915751,0.0,1624.212454212454,759.92673992674,806.2637362637363
1636620936.915,796.996336996337,801.4285714285714,1622.600732600733,830.8424908424909,1030.29304029304
1636620937.915,811.5018315018315,740.5860805860806,579.4139194139194,803.4432234432235,742.6007326007326
1636620938.919,791.7582417582418,466.1904761904762,254.2490842490843,822.3809523809524,899.3406593406594
1636620939.926,807.8754578754579,264.3223443223443,870.7326007326008,807.8754578754579,820.3663003663004
1636620940.913,817.1428571428571,392.051282051282,326.7765567765568,828.4249084249085,680.952380952381
1636620941.914,774.0293040293041,354.1758241758242,16.92307692307692,794.1758241758242,851.3919413919414
1636620942.914,789.3406593406594,621.7216117216118,237.7289377289377,830.8424908424909,993.6263736263736
1636620943.914,791.3553113553114,823.5897435897436,389.2307692307692,796.1904761904763,836.4835164835165
1636620944.914,793.3699633699634,28.60805860805861,323.5531135531136,780.8791208791209,822.3809523809524
1636620945.914,803.040293040293,251.025641025641,761.941391941392,821.978021978022,900.1465201465202
1636620946.914,796.1904761904763,531.8681318681319,103.1501831501832,811.5018315018315,755.8974358974359
1636620947.914,789.3406593406594,581.025641025641,201.4652014652015,785.3113553113553,975.897435897436
1636620948.919,789.7435897435897,460.1465201465202,100.7326007326007,807.0695970695971,834.4688644688645
1636620949.914,781.6849816849817,831.6483516483516,379.1575091575092,809.0842490842491,791.3553113553114
1636620950.913,784.5054945054945,542.3443223443223,104.3589743589744,787.3260073260074,860.2564102564103
1636620951.914,796.1904761904763,676.5201465201466,345.7142857142857,810.2930402930403,801.025641025641
1636620952.914,808.6813186813187,543.956043956044,58.02197802197802,796.996336996337,719.2307692307693
1636620953.927,786.1172161172161,793.7728937728938,432.7472527472528,810.2930402930403,837.2893772893773
1636620954.914,795.7875457875458,562.0879120879121,337.6556776556777,807.8754578754579,813.1135531135532
1636620955.914,792.5641025641025,788.1318681318681,300.5860805860806,796.5934065934066,819.5604395604396
1636620956.918,765.5677655677656,694.6520146520147,267.948717948718,842.1245421245421,896.9230769230769
1636620957.916,785.3113553113553,676.5201465201466,376.3369963369963,826.007326007326,815.934065934066
1636620958.914,805.4578754578755,822.3809523809524,657.985347985348,836.886446886447,738.974358974359
1636620959.913,789.7435897435897,604.7985347985348,508.0952380952381,789.3406593406594,824.7985347985348
1636620960.915,782.4908424908425,641.4652014652015,464.981684981685,836.0805860805862,877.1794871794872
1636620961.914,768.3882783882784,717.6190476190476,208.7179487179487,826.8131868131868,792.5641025641025
1636620962.914,762.7472527472528,679.3406593406594,526.2271062271062,840.1098901098901,894.1025641025641
1636620963.914,745.0183150183151,647.9120879120879,617.2893772893773,839.3040293040293,752.2710622710623
1636620964.914,756.3003663003664,662.4175824175825,1560.549450549451,815.934065934066,780.4761904761905
1636620965.916,777.6556776556777,226.4468864468865,0.0,778.8644688644689,671.2820512820513
1636620966.917,749.4505494505495,517.7655677655678,145.0549450549451,789.3406593406594,783.2967032967033
1636620967.913,752.6739926739926,467.3992673992674,40.29304029304029,763.956043956044,635.8241758241759
1636620968.913,741.7948717948718,338.8644688644688,22.56410256410257,792.967032967033,732.9304029304029
1636620969.918,836.0805860805862,0.0,0.0,815.5311355311355,761.941391941392
1636620970.918,630.989010989011,0.0,1623.809523809524,694.2490842490843,807.0695970695971
1636620971.914,1023.040293040293,1623.809523809524,1623.809523809524,950.10989010989,869.92673992674
1636620972.913,924.7252747252747,1623.809523809524,1623.809523809524,902.1611721611722,738.5714285714286
1636620973.914,881.6117216117217,147.8754578754579,1.611721611721612,856.2271062271062,818.7545787545788
1636620974.916,869.1208791208792,745.0183150183151,156.3369963369964,856.2271062271062,796.1904761904763
1636620975.919,839.3040293040293,902.5641025641024,253.0402930402931,826.4102564102565,886.0439560439561
1636620976.913,838.0952380952381,817.5457875457876,222.014652014652,839.7069597069598,759.92673992674
1636620977.913,842.9304029304029,711.978021978022,168.4249084249084,845.7509157509157,909.4139194139194
1636620978.913,832.4542124542124,1043.589743589744,413.003663003663,837.2893772893773,802.2344322344322
1636620979.913,822.3809523809524,786.5201465201466,280.8424908424909,839.3040293040293,934.7985347985348
1636620980.913,836.4835164835165,576.1904761904763,222.014652014652,819.1575091575091,996.4468864468864
1636620981.912,867.9120879120879,855.8241758241759,247.3992673992674,888.0586080586081,732.1245421245421
1636620982.912,831.2454212454213,33.84615384615385,0.0,808.6813186813187,823.5897435897436
1636620983.913,853.0036630036631,87.43589743589745,0.0,798.6080586080586,833.2600732600733
1636620984.923,830.0366300366301,324.7619047619048,516.5567765567765,773.2234432234433,643.0769230769231
1636620985.913,784.9084249084249,17.72893772893773,0.0,803.040293040293,732.9304029304029
1636620986.916,739.3772893772893,1027.875457875458,567.7289377289377,803.8461538461539,848.5714285714286
1636620987.913,803.040293040293,194.6153846153846,0.0,785.3113553113553,614.4688644688645
1636620988.917,796.5934065934066,213.5531135531135,0.0,787.7289377289378,756.7032967032967
1636620989.913,786.5201465201466,471.8315018315018,15.31135531135531,774.0293040293041,849.7802197802198
1636620990.913,797.3992673992674,508.0952380952381,66.88644688644689,764.3589743589744,670.0732600732601
1636620991.912,784.9084249084249,167.2161172161172,0.0,760.7326007326008,710.3663003663004
1636620992.915,797.3992673992674,659.5970695970697,23.77289377289377,811.0989010989011,772.4175824175825
1636620993.918,835.2747252747253,699.4871794871796,260.6959706959707,811.5018315018315,704.3223443223443
1636620994.912,834.0659340659341,392.4542124542124,1.208791208791209,797.3992673992674,770.8058608058608
1636620995.912,681.7582417582418,537.9120879120879,0.0,684.981684981685,866.3003663003664
1636620996.912,785.3113553113553,970.2564102564104,736.959706959707,804.2490842490843,759.92673992674
1636620997.915,810.2930402930403,677.3260073260074,304.2124542124542,815.1282051282052,907.8021978021978
1636620998.912,806.6666666666667,555.6410256410256,446.4468864468865,794.1758241758242,787.3260073260074
1636620999.919,834.8717948717949,1116.923076923077,965.0183150183152,866.3003663003664,752.6739926739926
1636621000.912,730.1098901098901,133.3699633699634,0.0,780.4761904761905,833.2600732600733
1636621001.914,875.1648351648352,1604.871794871795,1612.124542124542,789.7435897435897,850.5860805860806
1636621002.915,777.6556776556777,0.0,0.0,778.0586080586081,733.7362637362637
1636621003.911,769.5970695970697,0.0,0.0,796.996336996337,692.2344322344322
1636621004.914,774.4322344322345,529.8534798534798,270.3663003663004,813.5164835164835,887.6556776556777
1636621005.912,759.92673992674,817.1428571428571,138.2051282051282,779.2673992673992,641.0622710622711
1636621006.912,745.0183150183151,167.2161172161172,0.0,776.0439560439561,724.4688644688645
1636621007.912,731.7216117216118,0.0,0.0,766.3736263736264,675.7142857142858
1636621008.912,734.945054945055,622.9304029304029,251.025641025641,801.025641025641,676.9230769230769
1636621009.912,776.4468864468864,272.7838827838828,0.0,793.3699633699634,720.0366300366301
1636621010.919,759.1208791208792,342.8937728937729,33.04029304029304,773.6263736263736,756.7032967032967
1636621011.921,769.5970695970697,141.4285714285714,11.28205128205128,757.9120879120879,614.4688644688645
1636621012.911,775.6410256410256,389.6336996336996,0.0,805.8608058608058,751.0622710622711
1636621013.913,769.5970695970697,129.7435897435898,0.0,766.3736263736264,734.1391941391942
1636621014.911,761.941391941392,430.7326007326008,24.98168498168498,772.4175824175825,617.2893772893773
1636621015.923,784.9084249084249,654.3589743589744,208.7179487179487,779.6703296703297,784.5054945054945
1636621016.912,752.2710622710623,254.2490842490843,0.0,778.0586080586081,692.2344322344322
1636621017.912,797.3992673992674,917.875457875458,603.992673992674,770.4029304029305,775.2380952380953
1636621018.912,814.3223443223443,184.9450549450549,132.967032967033,812.7106227106227,717.6190476190476
1636621019.913,777.2527472527473,9.267399267399268,0.0,811.5018315018315,770.4029304029305
1636621020.92,821.978021978022,873.5531135531136,332.014652014652,835.2747252747253,686.1904761904763
1636621021.911,820.7692307692308,199.0476190476191,9.670329670329672,811.5018315018315,796.1904761904763
1636621159.737,854.2124542124542,799.4139194139194,789.7435897435897,1100.805860805861,757.1062271062272
1636621160.738,920.6959706959708,844.1391941391942,791.3553113553114,1230.14652014652,697.0695970695971
1636621161.737,846.1538461538462,801.8315018315019,789.3406593406594,1236.996336996337,870.7326007326008
1636621162.751,705.1282051282052,777.2527472527473,816.7399267399268,917.0695970695972,875.1648351648352
1636621163.745,1001.282051282051,830.8424908424909,798.6080586080586,1172.930402930403,728.4981684981685
1636621164.735,914.6520146520148,795.3846153846154,787.3260073260074,1222.087912087912,904.981684981685
1636621165.736,926.3369963369964,802.6373626373627,794.5787545787546,1384.871794871795,809.8901098901099
1636621166.74,875.5677655677656,838.4981684981685,774.4322344322345,1213.626373626374,784.1025641025641
1636621167.736,888.8644688644689,764.7619047619048,790.5494505494506,1499.70695970696,805.4578754578755
1636621168.736,866.7032967032967,807.8754578754579,841.7216117216118,1305.494505494506,744.6153846153846
1636621169.738,830.0366300366301,797.3992673992674,765.9706959706959,1270.03663003663,863.8827838827839
1636621170.736,925.5311355311356,761.5384615384615,805.4578754578755,1582.710622710623,962.1978021978024
1636621171.736,875.1648351648352,789.3406593406594,780.4761904761905,1108.058608058608,780.8791208791209
1636621172.736,815.934065934066,781.6849816849817,795.7875457875458,1092.344322344322,834.8717948717949
1636621173.736,912.2344322344322,780.0732600732601,795.7875457875458,1383.260073260073,857.032967032967
1636621174.736,711.1721611721612,780.4761904761905,800.6227106227107,0.0,481.5018315018315
1636621175.736,632.1978021978022,790.952380952381,795.3846153846154,1191.465201465202,995.2380952380952
1636621176.735,936.8131868131868,788.1318681318681,781.2820512820513,1387.289377289377,932.7838827838827
1636621177.74,1018.608058608059,742.6007326007326,730.1098901098901,1284.542124542125,869.92673992674
1636621178.736,807.4725274725275,803.8461538461539,767.1794871794872,1156.410256410256,779.2673992673992
1636621179.737,840.1098901098901,785.3113553113553,785.7142857142858,1073.809523809524,946.4835164835164
1636621180.744,850.989010989011,783.2967032967033,815.1282051282052,1590.769230769231,719.2307692307693
1636621181.736,945.2747252747253,780.4761904761905,808.2783882783883,14.90842490842491,854.6153846153846
1636621182.738,906.996336996337,767.985347985348,788.9377289377289,1238.608058608059,931.978021978022
1636621183.738,1061.318681318681,795.7875457875458,742.1978021978023,0.0,152.7106227106227
1636621184.736,898.5347985347986,758.7179487179487,776.4468864468864,1635.897435897436,1226.923076923077
1636621185.736,871.1355311355312,753.4798534798535,796.996336996337,1574.652014652015,937.6190476190476
1636621186.736,831.2454212454213,756.7032967032967,792.967032967033,740.1831501831502,656.7765567765568
1636621187.746,1073.406593406593,695.8608058608058,801.4285714285714,908.2051282051282,807.8754578754579
1636621188.738,781.2820512820513,758.7179487179487,839.7069597069598,615.2747252747253,946.0805860805862
1636621189.736,809.0842490842491,778.8644688644689,775.6410256410256,1284.945054945055,737.3626373626374
1636621190.736,905.7875457875458,815.1282051282052,756.3003663003664,1152.380952380953,956.1538461538462
1636621191.735,938.021978021978,755.0915750915751,730.1098901098901,1301.465201465202,798.6080586080586
1636621192.74,954.1391941391942,793.3699633699634,786.1172161172161,799.8168498168499,738.1684981684982
1636621193.735,854.6153846153846,782.893772893773,779.2673992673992,1161.648351648352,830.4395604395604
1636621194.735,707.1428571428571,777.2527472527473,775.6410256410256,286.4835164835165,510.1098901098901
1636621195.747,713.1868131868132,779.6703296703297,776.4468864468864,695.4578754578755,738.1684981684982
1636621196.735,760.7326007326008,797.3992673992674,789.3406593406594,863.8827838827839,781.6849816849817
1636621197.735,707.5457875457876,784.9084249084249,787.7289377289378,653.5531135531136,901.3553113553114
1636621198.735,749.8534798534798,798.6080586080586,758.7179487179487,686.5934065934066,817.948717948718
1636621199.735,794.1758241758242,800.2197802197802,779.6703296703297,783.2967032967033,847.3626373626374
1636621200.736,717.6190476190476,798.2051282051282,789.7435897435897,533.8827838827839,703.1135531135532
1636621201.735,722.0512820512821,775.6410256410256,788.5347985347986,579.0109890109891,678.1318681318681
1636621202.747,693.040293040293,767.1794871794872,778.4615384615385,591.5018315018315,824.3956043956044
1636621203.735,695.8608058608058,799.0109890109891,792.967032967033,637.8388278388279,780.4761904761905
1636621204.744,693.4432234432235,799.8168498168499,789.7435897435897,623.7362637362637,641.4652014652015
1636621205.735,705.1282051282052,793.7728937728938,795.7875457875458,525.4212454212454,741.7948717948718
1636621206.736,682.5641025641025,775.6410256410256,773.2234432234433,614.0659340659341,737.3626373626374
1636621207.735,715.2014652014652,808.6813186813187,792.1611721611722,622.1245421245421,681.7582417582418
1636621208.734,687.3992673992674,801.8315018315019,784.5054945054945,581.4285714285714,801.025641025641
1636621209.735,725.2747252747253,774.4322344322345,797.8021978021978,686.996336996337,760.7326007326008
1636621210.735,728.4981684981685,821.978021978022,793.3699633699634,651.941391941392,751.0622710622711
1636621211.739,679.3406593406594,802.2344322344322,777.6556776556777,597.1428571428571,770.4029304029305
1636621212.735,695.8608058608058,784.1025641025641,790.952380952381,566.9230769230769,669.2673992673992
1636621213.735,755.0915750915751,788.9377289377289,793.7728937728938,607.2161172161173,741.7948717948718
1636621214.735,727.6923076923077,791.7582417582418,789.7435897435897,333.6263736263737,666.0439560439561
1636621215.738,721.2454212454213,789.7435897435897,784.9084249084249,505.6776556776557,698.6813186813187
1636621216.735,732.1245421245421,799.0109890109891,795.7875457875458,739.3772893772893,656.7765567765568
1636621217.735,728.4981684981685,790.5494505494506,795.7875457875458,649.1208791208792,829.6336996336996
1636621218.737,722.0512820512821,803.040293040293,793.3699633699634,505.6776556776557,670.8791208791209
1636621219.735,803.4432234432235,796.5934065934066,788.9377289377289,1416.703296703297,970.2564102564104
1636621220.734,719.6336996336996,787.3260073260074,809.8901098901099,623.3333333333334,853.4065934065934
1636621221.735,716.007326007326,785.7142857142858,782.893772893773,641.8681318681319,692.2344322344322
1636621222.734,760.3296703296703,808.6813186813187,795.3846153846154,697.4725274725275,694.6520146520147
1636621223.739,676.9230769230769,736.1538461538462,854.2124542124542,538.3150183150183,664.0293040293041
1636621224.739,684.5787545787546,780.4761904761905,784.1025641025641,510.1098901098901,693.4432234432235
1636621225.734,843.7362637362637,809.0842490842491,757.1062271062272,375.1282051282051,645.0915750915751
1636621226.741,830.4395604395604,822.7838827838829,753.8827838827839,584.6520146520147,670.0732600732601
1636621227.734,835.6776556776557,797.8021978021978,803.8461538461539,1236.190476190476,863.4798534798535
1636621228.734,822.3809523809524,782.893772893773,790.1465201465202,1128.608058608059,761.1355311355312
1636621229.736,800.6227106227107,803.040293040293,796.996336996337,1365.934065934066,754.6886446886447
1636621230.733,792.5641025641025,802.2344322344322,788.5347985347986,1293.809523809524,846.959706959707
1636621231.734,793.3699633699634,802.2344322344322,788.9377289377289,1048.021978021978,814.7252747252747
1636621232.734,715.6043956043957,850.1831501831502,796.996336996337,977.1062271062272,818.3516483516484
1636621233.734,824.7985347985348,792.5641025641025,800.6227106227107,1299.047619047619,983.1501831501832
1636621234.734,838.4981684981685,807.4725274725275,797.3992673992674,1200.32967032967,798.6080586080586
1636621235.734,783.2967032967033,795.3846153846154,788.9377289377289,1098.388278388278,974.6886446886448
1636621236.734,885.2380952380953,799.4139194139194,789.7435897435897,449.6703296703297,878.3882783882784
1636621237.734,769.5970695970697,794.1758241758242,801.4285714285714,1370.3663003663,861.8681318681319
1636621238.733,858.2417582417582,812.3076923076924,763.5531135531136,1276.483516483516,849.3772893772895
1636621239.734,1623.406593406593,778.8644688644689,789.3406593406594,1482.380952380953,1070.18315018315
1636621240.734,1623.406593406593,786.9230769230769,796.5934065934066,161.1721611721612,773.6263736263736
1636621241.734,955.7509157509156,776.8498168498169,790.1465201465202,1584.725274725275,785.3113553113553
1636621242.733,849.7802197802198,771.6117216117216,790.1465201465202,1476.739926739927,907.3992673992674
1636621243.734,870.3296703296703,794.981684981685,793.7728937728938,1353.040293040293,729.7069597069598
1636621244.734,818.3516483516484,786.9230769230769,792.967032967033,1161.245421245421,926.3369963369964
1636621245.735,805.8608058608058,819.5604395604396,725.6776556776557,1014.175824175824,753.4798534798535
1636621246.734,1623.406593406593,788.1318681318681,819.96336996337,20.95238095238095,830.0366300366301
1636621247.746,1623.406593406593,799.4139194139194,792.5641025641025,1303.882783882784,807.8754578754579
1636621248.733,0.0,902.967032967033,1084.285714285714,37.47252747252747,778.8644688644689
1636621249.737,1193.882783882784,782.0879120879121,736.1538461538462,7.655677655677656,798.6080586080586
1636621250.743,880.4029304029305,793.3699633699634,781.2820512820513,1598.827838827839,773.6263736263736
1636621251.733,871.5384615384615,786.1172161172161,783.6996336996338,1429.194139194139,893.2967032967033
1636621252.733,936.4102564102564,803.8461538461539,789.3406593406594,1276.483516483516,730.9157509157509
1636621253.742,905.3846153846154,796.5934065934066,778.0586080586081,1411.062271062271,759.1208791208792
1636621254.74,900.952380952381,763.1501831501831,746.2271062271062,1279.304029304029,951.7216117216118
1636621255.733,894.5054945054945,786.1172161172161,799.0109890109891,250.6227106227106,889.2673992673992
1636621256.735,873.1501831501831,803.040293040293,788.1318681318681,1512.600732600733,842.1245421245421
1636621257.733,756.3003663003664,788.5347985347986,790.1465201465202,922.7106227106228,817.5457875457876
1636621258.733,920.2930402930403,770.0,713.992673992674,1032.307692307692,696.2637362637363
1636621259.74,522.6007326007326,792.967032967033,784.1025641025641,643.8827838827839,782.0879120879121
1636621260.733,761.1355311355312,763.1501831501831,890.8791208791209,934.3956043956044,864.6886446886447
1636621261.733,0.0,822.7838827838829,766.7765567765568,0.0,556.8498168498169
1636621262.733,638.2417582417582,783.6996336996338,761.941391941392,476.2637362637363,620.5128205128206
1636621263.733,731.7216117216118,785.7142857142858,792.1611721611722,747.4358974358975,884.0293040293041
1636621264.733,668.0586080586081,791.3553113553114,781.6849816849817,258.6813186813187,621.3186813186813
1636621265.733,682.967032967033,793.7728937728938,786.5201465201466,481.9047619047619,673.6996336996338
1636621266.735,690.2197802197802,793.7728937728938,787.7289377289378,659.5970695970697,711.1721611721612
1636621267.738,670.8791208791209,788.5347985347986,791.3553113553114,362.2344322344322,601.5750915750916
1636621268.74,761.1355311355312,785.3113553113553,791.7582417582418,675.3113553113553,720.4395604395604
1636621269.732,737.7655677655678,787.3260073260074,788.9377289377289,471.8315018315018,741.3919413919414
1636621270.733,676.9230769230769,801.4285714285714,790.5494505494506,470.2197802197803,603.992673992674
1636621271.732,790.1465201465202,784.1025641025641,813.1135531135532,1089.52380952381,818.3516483516484
1636621272.733,762.3443223443223,796.5934065934066,794.1758241758242,417.4358974358975,787.3260073260074
1636621273.732,765.9706959706959,800.6227106227107,793.7728937728938,645.0915750915751,647.9120879120879
1636621274.732,816.3369963369963,804.2490842490843,786.5201465201466,774.8351648351648,745.4212454212454
1636621275.733,806.6666666666667,814.7252747252747,772.4175824175825,620.1098901098901,728.4981684981685
1636621276.733,819.1575091575091,813.919413919414,836.886446886447,885.6410256410256,771.2087912087912
1636621277.733,853.0036630036631,792.967032967033,778.8644688644689,1037.545787545788,850.1831501831502
1636621278.733,859.8534798534798,805.4578754578755,784.5054945054945,1607.289377289377,1003.296703296703
1636621279.732,888.4615384615385,788.1318681318681,797.3992673992674,1201.941391941392,666.8498168498169
1636621280.733,813.5164835164835,819.5604395604396,799.4139194139194,591.5018315018315,741.7948717948718
1636621281.739,867.5091575091575,787.3260073260074,796.996336996337,1480.3663003663,1067.765567765568
1636621282.732,857.8388278388279,798.6080586080586,803.8461538461539,1252.710622710623,705.934065934066
1636621283.732,410.5860805860806,1624.212454212454,1292.600732600733,0.0,906.996336996337
1636621284.732,939.6336996336996,741.7948717948718,496.4102564102564,1205.567765567765,886.4468864468864
1636621285.732,954.5421245421246,770.8058608058608,685.3846153846154,1224.505494505495,763.1501831501831
1636621286.732,1135.457875457875,822.3809523809524,822.3809523809524,0.0,788.9377289377289
1636621287.732,0.0,702.7106227106227,605.6043956043957,2.014652014652015,837.2893772893773
1636621288.732,1345.787545787546,726.0805860805862,709.5604395604396,1351.831501831502,782.4908424908425
1636621289.734,538.3150183150183,750.6593406593407,707.948717948718,906.1904761904764,691.8315018315019
1636621290.734,434.7619047619048,778.8644688644689,706.7399267399268,956.959706959707,896.5201465201466
1636621291.731,841.7216117216118,776.4468864468864,754.6886446886447,1193.076923076923,697.8754578754579
1636621292.732,800.6227106227107,765.9706959706959,781.2820512820513,859.047619047619,855.0183150183151
1636621293.732,647.9120879120879,779.6703296703297,771.2087912087912,1093.150183150183,866.7032967032967
1636621294.732,930.7692307692308,789.7435897435897,780.8791208791209,811.0989010989011,761.941391941392
